source,segment,feature,column_name,hypothesis_tested,outliers_removed,mc_iterations,significant_ttest (mean_p<0.05),roc_positive_class_for_metrics,n_ACM_initial,n_healthy_initial,p_value_mean,p_value_ui_lower,p_value_ui_upper,t_stat_mean,t_stat_ui_lower,t_stat_ui_upper,threshold_mean,threshold_ui_lower,threshold_ui_upper,sensitivity_mean,sensitivity_ui_lower,sensitivity_ui_upper,specificity_mean,specificity_ui_lower,specificity_ui_upper,f1_score_mean,f1_score_ui_lower,f1_score_ui_upper,auc_mean,auc_ui_lower,auc_ui_upper
F2_xy,T,Area,t_Area,not_equal,True,5000,True,Healthy,10,11,0.03957337414311181,0.016594014095613674,0.08026429235743547,2.4684511821287494,1.9803423053559552,2.9924187601856387,7.922935880576455,2.1722287080786544,18.91891383345918,0.8525343434343434,0.6666666666666666,1.0,0.9777044444444444,0.7777777777777778,1.0,0.9074669009771582,0.8,1.0,0.9410898720538721,0.8271604938271606,1.0
F2_xy,T,T-Dist,t_T-Dist,not_equal,True,5000,True,Healthy,10,11,0.0024137666747200497,0.0003167166702667814,0.009112345222737758,4.317816634866275,3.247699403095231,5.504324095706327,7.523225204509943,5.7753570229441,9.185217583063853,0.8950884848484849,0.7272727272727273,1.0,0.9847345238095239,0.8888888888888888,1.0,0.9356222630419343,0.8421052631578947,1.0,0.9646997130030465,0.8727272727272728,1.0
F2_xy,T,Compact,t_Compact,not_equal,False,5000,False,Healthy,10,11,0.21402975173056493,0.03311841185957603,0.6164217697956964,1.4148275271564432,0.5092869191695246,2.319191957617373,0.31585551022209646,0.12903752335137483,0.5398091693384325,0.7610654545454547,0.5454545454545454,1.0,0.7391218181818182,0.5,0.9,0.7579956454083042,0.631578947368421,0.8571428571428571,0.7161781818181818,0.5999999999999999,0.8272727272727273
F2_xy,T,Angle,t_Angle,not_equal,False,5000,False,Healthy,10,11,0.5476582179598372,0.36626586589633975,0.7499833128926398,0.622720488512956,0.3246465511122255,0.9299894770822522,-87.17343740086753,-99.67054298091571,-45.64058682149032,0.7437636363636364,0.45454545454545453,0.9090909090909091,0.70328,0.6,0.9,0.7359307229383889,0.5882352941176471,0.782608695652174,0.6743890909090909,0.6363636363636364,0.7181818181818181
F2_xy,QRS,Area,qrs_Area,not_equal,True,5000,False,Healthy,10,11,0.06603933498703753,0.023074280574654233,0.14390082303037702,2.1646546339675097,1.6119238867447196,2.7323841810120877,41.165645427306075,13.077235167761636,89.00895580545222,0.7278048484848485,0.5,0.9,0.8807905555555557,0.6,1.0,0.7815246812528492,0.625,0.8888888888888888,0.7983273338945006,0.6777777777777778,0.888888888888889
F2_xy,QRS,T-Dist,qrs_T-Dist,not_equal,True,5000,True,Healthy,10,11,0.006067707389343434,0.0008402076182973783,0.019975344459161853,3.570513025292917,2.718178432737072,4.536165642671736,20.792708189094824,11.638834763096488,30.05091472154859,0.7543977777777778,0.5454545454545454,0.9090909090909091,0.9750816666666667,0.8,1.0,0.8465204603402211,0.7058823529411765,0.9523809523809523,0.8765501884720217,0.7727272727272727,0.9636363636363636
F2_xy,QRS,Compact,qrs_Compact,not_equal,True,5000,False,ACM,10,11,0.5785390742124803,0.15974448267085373,0.9773716187737518,-0.29214849891841005,-1.3614813294406523,1.2604603980108002,0.49760402235887813,0.06678656807630078,1.043553769606296,0.5388994444444445,0.2,1.0,0.7311966666666667,0.2727272727272727,1.0,0.562154064556575,0.3333333333333333,0.7407407407407407,0.5600925280583614,0.4747474747474747,0.6636363636363636
F2_xy,QRS,Angle,qrs_Angle,not_equal,False,5000,False,ACM,10,11,0.6471303700855435,0.15210506643066715,0.9855029167741293,0.02150028242381012,-1.0735596521926822,1.5034618424521125,-51.94601648896519,-100.24098769283565,76.92055653180341,0.6148072727272728,0.2,1.0,0.7087600000000001,0.4,1.0,0.6073778187786154,0.3333333333333333,0.8461538461538461,0.5401872727272727,0.37272727272727274,0.7090909090909091
F2_xy,ST,Area,st_Area,not_equal,True,5000,False,Healthy,10,11,0.14374750486207205,0.007423879903050567,0.7790507218365298,1.9769563984465912,-0.11685808442653596,3.3446494064073007,12.269804893098474,0.6811910283306147,47.40596272880366,0.6367953968253969,0.3333333333333333,0.9090909090909091,0.9311104256854258,0.5,1.0,0.73846098249069,0.5,0.9090909090909091,0.7222890152860808,0.5,0.9125
F2_xy,ST,T-Dist,st_T-Dist,not_equal,True,5000,False,Healthy,10,11,0.2648537019112651,0.004665155779049678,0.919659378738235,1.441620882600152,-0.6459246382219449,3.3533801731503274,4.156565202035461,-0.13618422777996167,8.650463635850983,0.567594365079365,0.2727272727272727,1.0,0.8737150865800866,0.3,1.0,0.6557343972847263,0.42857142857142855,0.8421052631578947,0.658290757295174,0.475,0.8545454545454545
F2_xy,ST,Compact,st_Compact,not_equal,True,5000,False,ACM,10,11,0.5093554147893736,0.035634622407994185,0.972322440463233,-0.02331968696036505,-1.8237600889503784,2.182853686318111,0.4165403081143029,0.056454804438852285,0.8429063255649976,0.5834669841269841,0.2,1.0,0.7539095093795094,0.2727272727272727,1.0,0.6126191296173954,0.3333333333333333,0.8,0.5891771534792368,0.45999999999999996,0.7875
F2_xy,ST,Angle,st_Angle,not_equal,False,5000,False,Healthy,10,11,0.061498173743108966,0.011287748589510446,0.22238238795572882,2.180402574373357,1.2804722045347696,2.873261369172737,101.3196199464921,53.15298312237469,132.00827945778317,0.6536363636363636,0.36363636363636365,1.0,0.82014,0.4,1.0,0.708738813173296,0.5333333333333333,0.8333333333333334,0.7595090909090909,0.6454545454545455,0.8454545454545455
