source,segment,feature,column_name,hypothesis_tested,outliers_removed,mc_iterations,p_value_mean,p_value_ci_lower,p_value_ci_upper,t_stat_mean,t_stat_ci_lower,t_stat_ci_upper,significant_ttest (mean_p<0.05),opt_threshold_mean,opt_threshold_ci_lower,opt_threshold_ci_upper,roc_auc_mean,roc_auc_ci_lower,roc_auc_ci_upper,roc_positive_class_for_metrics,sensitivity_mean,sensitivity_ci_lower,sensitivity_ci_upper,specificity_mean,specificity_ci_lower,specificity_ci_upper,f1_score_mean,f1_score_ci_lower,f1_score_ci_upper,n_arvc_initial,n_healthy_initial,plot_nominal_tdist_path,plot_nominal_boxplot_path,plot_nominal_roc_path,plot_nominal_cm_path,plot_mc_pvalue_dist_path,plot_mc_threshold_dist_path,plot_mc_f1_dist_path
NL_xy,T,Area,t_Area,data2_greater,True,100,,,,,,,False,7.409233746668121,0.7819908138528099,14.619814388545842,0.9673214285714287,0.8571428571428571,1.0,Healthy,0.9673214285714287,0.8571428571428571,1.0,1.0,1.0,1.0,0.9822820512820511,0.9230769230769231,1.0,1,8,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Area_tdist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Area_boxplot.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Area_roc.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Area_cm.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Area_p_value_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Area_threshold_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Area_f1_score_mc_dist.png
NL_xy,T,T-Dist,t_T-Dist,data2_greater,True,100,,,,,,,False,8.009337029577487,6.44805936356999,10.033081385466732,0.8551428571428572,0.625,1.0,Healthy,0.8551428571428572,0.625,1.0,1.0,1.0,1.0,0.9173650793650796,0.7692307692307693,1.0,1,8,Results/NL_xy/Generated_Plots_MC/NL_xy_T_T-Dist_tdist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_T-Dist_boxplot.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_T-Dist_roc.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_T-Dist_cm.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_T-Dist_p_value_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_T-Dist_threshold_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_T-Dist_f1_score_mc_dist.png
NL_xy,T,Compact,t_Compact,data2_greater,False,100,,,,,,,False,0.06272462499723958,0.00620781591333656,0.12978792222594088,0.975,0.75,1.0,Healthy,0.975,0.75,1.0,1.0,1.0,1.0,0.9862857142857143,0.8571428571428571,1.0,1,8,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Compact_tdist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Compact_boxplot.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Compact_roc.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Compact_cm.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Compact_p_value_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Compact_threshold_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Compact_f1_score_mc_dist.png
NL_xy,T,Angle,t_Angle,not_equal,False,100,,,,,,,False,90.00717157356476,89.99532127193268,90.01819941472262,1.0,1.0,1.0,ARVC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,8,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Angle_tdist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Angle_boxplot.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Angle_roc.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Angle_cm.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Angle_p_value_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Angle_threshold_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_T_Angle_f1_score_mc_dist.png
NL_xy,QRS,Area,qrs_Area,data2_greater,True,100,,,,,,,False,54.60964858151588,17.49619782286067,91.74852001362545,0.9944642857142857,0.865625,1.0,Healthy,0.9944642857142857,0.865625,1.0,1.0,1.0,1.0,0.9970256410256411,0.927948717948718,1.0,1,8,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Area_tdist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Area_boxplot.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Area_roc.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Area_cm.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Area_p_value_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Area_threshold_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Area_f1_score_mc_dist.png
NL_xy,QRS,T-Dist,qrs_T-Dist,data2_greater,True,100,,,,,,,False,14.670877045891926,8.96844737466223,20.433794957890555,0.99875,1.0,1.0,Healthy,0.99875,1.0,1.0,1.0,1.0,1.0,0.9993333333333334,1.0,1.0,1,8,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_T-Dist_tdist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_T-Dist_boxplot.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_T-Dist_roc.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_T-Dist_cm.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_T-Dist_p_value_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_T-Dist_threshold_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_T-Dist_f1_score_mc_dist.png
NL_xy,QRS,Compact,qrs_Compact,data2_greater,True,100,,,,,,,False,0.25149335430697756,0.11779626502036489,0.46705987401614046,0.99875,1.0,1.0,Healthy,0.99875,1.0,1.0,1.0,1.0,1.0,0.9993333333333334,1.0,1.0,1,8,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Compact_tdist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Compact_boxplot.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Compact_roc.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Compact_cm.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Compact_p_value_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Compact_threshold_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Compact_f1_score_mc_dist.png
NL_xy,QRS,Angle,qrs_Angle,not_equal,False,100,,,,,,,False,90.00053102458278,89.98280888783175,90.01947046708945,0.99375,0.875,1.0,ARVC,1.0,1.0,1.0,0.99375,0.875,1.0,0.9833333333333333,0.6666666666666666,1.0,1,8,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Angle_tdist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Angle_boxplot.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Angle_roc.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Angle_cm.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Angle_p_value_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Angle_threshold_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_QRS_Angle_f1_score_mc_dist.png
NL_xy,ST,Area,st_Area,data2_greater,True,100,,,,,,,False,3.6499833539630786,0.12117827697727868,11.260701063860706,0.7631190476190477,0.5,1.0,Healthy,0.7631190476190477,0.5,1.0,1.0,1.0,1.0,0.8565735375735376,0.6666666666666666,1.0,1,8,Results/NL_xy/Generated_Plots_MC/NL_xy_ST_Area_tdist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_ST_Area_boxplot.png,Results/NL_xy/Generated_Plots_MC/NL_xy_ST_Area_roc.png,Results/NL_xy/Generated_Plots_MC/NL_xy_ST_Area_cm.png,Results/NL_xy/Generated_Plots_MC/NL_xy_ST_Area_p_value_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_ST_Area_threshold_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_ST_Area_f1_score_mc_dist.png
NL_xy,ST,T-Dist,st_T-Dist,data2_greater,True,100,,,,,,,False,3.3730058155510956,1.1917982727327856,6.938381876377547,0.6876785714285714,0.375,1.0,Healthy,0.6876785714285714,0.375,1.0,1.0,1.0,1.0,0.8004287934287935,0.5454545454545454,1.0,1,8,Results/NL_xy/Generated_Plots_MC/NL_xy_ST_T-Dist_tdist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_ST_T-Dist_boxplot.png,Results/NL_xy/Generated_Plots_MC/NL_xy_ST_T-Dist_roc.png,Results/NL_xy/Generated_Plots_MC/NL_xy_ST_T-Dist_cm.png,Results/NL_xy/Generated_Plots_MC/NL_xy_ST_T-Dist_p_value_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_ST_T-Dist_threshold_mc_dist.png,Results/NL_xy/Generated_Plots_MC/NL_xy_ST_T-Dist_f1_score_mc_dist.png
